api,member,rank,url,domain
Qt,QAccessibleTableCellInterface,6,https://doc-snapshots.qt.io/qt5-dev/qaccessible.html,doc-snapshots.qt.io
Qt,QAccessibleTableCellInterface,7,http://doc.qt.io/archives/qt-5.5/classes.html,doc.qt.io
Qt,QAccessibleTableCellInterface,8,https://www.archlinux.org/packages/extra/x86_64/qt5-base/files/,archlinux.org
Qt,QAccessibleTableCellInterface,9,https://packages.debian.org/sid/i386/qtbase5-dev/filelist,packages.debian.org
Qt,QAccessibleTableCellInterface,10,https://www.archlinux.org/packages/extra/any/qt5-doc/files/,archlinux.org
Qt,QAccessibleTableInterface,1,http://doc.qt.io/qt-5/qaccessibleinterface.html,doc.qt.io
Qt,QAccessibleTableInterface,2,http://www.java2s.com/Code/Jar/q/Downloadqtjambijar.htm,java2s.com
Qt,QAccessibleTableInterface,3,http://doc.qt.io/archives/qt-5.7/classes.html,doc.qt.io
Qt,QAccessibleTableInterface,4,https://doc-snapshots.qt.io/qt5-dev/qaccessible.html,doc-snapshots.qt.io
Qt,QAccessibleTableInterface,5,http://doc.qt.io/qt-5/classes.html,doc.qt.io
Qt,QAccessibleTableInterface,6,https://www.archlinux.org/packages/extra/x86_64/qt4/files/,archlinux.org
Qt,QAccessibleTableInterface,7,http://doc.qt.io/archives/qt-5.5/classes.html,doc.qt.io
Qt,QAccessibleTableInterface,8,https://www.archlinux.org/packages/extra/x86_64/qt5-base/files/,archlinux.org
Qt,QAccessibleTableInterface,9,https://packages.debian.org/sid/i386/qtbase5-dev/filelist,packages.debian.org
Qt,QAccessibleTableInterface,10,https://www.archlinux.org/packages/extra/any/qt5-doc/files/,archlinux.org
Qt,QAccessibleTableModelChangeEvent,1,http://doc.qt.io/qt-5/qaccessibleevent.html,doc.qt.io
Qt,QAccessibleTableModelChangeEvent,2,https://wiki.qt.io/PySide2_Missing_Bindings,wiki.qt.io
Qt,QAccessibleTableModelChangeEvent,3,http://doc.qt.io/archives/qt-5.7/classes.html,doc.qt.io
Qt,QAccessibleTableModelChangeEvent,4,https://www.archlinux.org/packages/extra/x86_64/qt5-base/files/,archlinux.org
Qt,QAccessibleTableModelChangeEvent,5,http://doc.qt.io/qt-5/classes.html,doc.qt.io
Qt,QAccessibleTableModelChangeEvent,6,https://www.archlinux.org/packages/extra/any/qt5-doc/files/,archlinux.org
Qt,QAccessibleTableModelChangeEvent,7,http://doc.qt.io/archives/qt-5.5/classes.html,doc.qt.io
Qt,QAccessibleTableModelChangeEvent,8,https://packages.debian.org/sid/i386/qtbase5-dev/filelist,packages.debian.org
Qt,QAccessibleTableModelChangeEvent,9,https://ru.stackoverflow.com/questions/552993/rtti-symbol-not-found-for-class-qobject,ru.stackoverflow.com
Qt,QAccessibleTableModelChangeEvent,10,https://www.freshports.org/x11-toolkits/qt5-gui/,freshports.org
Qt,QAccessibleTextCursorEvent,1,https://wiki.qt.io/PySide2_Missing_Bindings,wiki.qt.io
Qt,QAccessibleTextCursorEvent,2,http://doc.qt.io/qt-5/qaccessibleevent.html,doc.qt.io
Qt,QAccessibleTextCursorEvent,3,https://www.archlinux.org/packages/extra/x86_64/qt5-base/files/,archlinux.org
Qt,QAccessibleTextCursorEvent,4,http://doc.qt.io/archives/qt-5.7/classes.html,doc.qt.io
Qt,QAccessibleTextCursorEvent,5,https://www.archlinux.org/packages/extra/any/qt5-doc/files/,archlinux.org
Qt,QAccessibleTextCursorEvent,6,http://doc.qt.io/qt-5/classes.html,doc.qt.io
Qt,QAccessibleTextCursorEvent,7,https://packages.debian.org/sid/i386/qtbase5-dev/filelist,packages.debian.org
Qt,QAccessibleTextCursorEvent,8,http://doc.qt.io/archives/qt-5.5/classes.html,doc.qt.io
Qt,QAccessibleTextCursorEvent,9,https://www.freshports.org/x11-toolkits/qt5-gui/,freshports.org
Qt,QAccessibleTextCursorEvent,10,https://packages.ubuntu.com/trusty/amd64/qtbase5-dev/filelist,packages.ubuntu.com
Qt,QAccessibleTextInsertEvent,1,https://wiki.qt.io/PySide2_Missing_Bindings,wiki.qt.io
Qt,QAccessibleTextInsertEvent,2,http://doc.qt.io/archives/qt-5.7/classes.html,doc.qt.io
Qt,QAccessibleTextInsertEvent,3,https://www.archlinux.org/packages/extra/x86_64/qt5-base/files/,archlinux.org
Qt,QAccessibleTextInsertEvent,4,http://doc.qt.io/qt-5/classes.html,doc.qt.io
Qt,QAccessibleTextInsertEvent,5,https://www.archlinux.org/packages/extra/any/qt5-doc/files/,archlinux.org
Qt,QAccessibleTextInsertEvent,6,http://doc.qt.io/archives/qt-5.5/classes.html,doc.qt.io
Qt,QAccessibleTextInsertEvent,7,https://packages.debian.org/sid/i386/qtbase5-dev/filelist,packages.debian.org
Qt,QAccessibleTextInsertEvent,8,http://doc.qt.io/qt-5/qtgui-module.html,doc.qt.io
Qt,QAccessibleTextInsertEvent,9,https://www.freshports.org/x11-toolkits/qt5-gui/,freshports.org
Qt,QAccessibleTextInsertEvent,10,https://packages.ubuntu.com/trusty/amd64/qtbase5-dev/filelist,packages.ubuntu.com
Qt,QAccessibleTextInterface,1,http://doc.qt.io/qt-5/qaccessibleinterface.html,doc.qt.io
Qt,QAccessibleTextInterface,2,https://wiki.qt.io/PySide2_Missing_Bindings,wiki.qt.io
Qt,QAccessibleTextInterface,3,http://doc.qt.io/archives/qt-5.7/classes.html,doc.qt.io
Qt,QAccessibleTextInterface,4,https://www.qtdeveloperdays.com/sites/default/files/presentation_pdf/FrederikGladhorn_2014-Qt_Dev_Days-Mobile_Accessibility.pdf,qtdeveloperdays.com
Qt,QAccessibleTextInterface,5,http://doc.qt.io/qt-5/classes.html,doc.qt.io
Qt,QAccessibleTextInterface,6,https://doc-snapshots.qt.io/qt5-dev/qaccessible.html,doc-snapshots.qt.io
Qt,QAccessibleTextInterface,7,https://www.archlinux.org/packages/extra/x86_64/qt5-base/files/,archlinux.org
Qt,QAccessibleTextInterface,8,https://packages.debian.org/sid/i386/qtbase5-dev/filelist,packages.debian.org
Qt,QAccessibleTextInterface,9,https://www.freshports.org/x11-toolkits/qt5-gui/,freshports.org
Qt,QAccessibleTextInterface,10,https://packages.ubuntu.com/trusty/amd64/qtbase5-dev/filelist,packages.ubuntu.com
Qt,QAccessibleTextRemoveEvent,1,https://wiki.qt.io/PySide2_Missing_Bindings,wiki.qt.io
Qt,QAccessibleTextRemoveEvent,2,http://doc.qt.io/archives/qt-5.7/classes.html,doc.qt.io
Qt,QAccessibleTextRemoveEvent,3,https://www.archlinux.org/packages/extra/x86_64/qt5-base/files/,archlinux.org
Qt,QAccessibleTextRemoveEvent,4,http://doc.qt.io/qt-5/classes.html,doc.qt.io
Qt,QAccessibleTextRemoveEvent,5,https://www.archlinux.org/packages/extra/any/qt5-doc/files/,archlinux.org
Qt,QAccessibleTextRemoveEvent,6,http://doc.qt.io/archives/qt-5.5/classes.html,doc.qt.io
Qt,QAccessibleTextRemoveEvent,7,https://packages.debian.org/sid/i386/qtbase5-dev/filelist,packages.debian.org
Qt,QAccessibleTextRemoveEvent,8,http://doc.qt.io/qt-5/qtgui-module.html,doc.qt.io
Qt,QAccessibleTextRemoveEvent,9,https://www.freshports.org/x11-toolkits/qt5-gui/,freshports.org
Qt,QAccessibleTextRemoveEvent,10,https://packages.ubuntu.com/trusty/amd64/qtbase5-dev/filelist,packages.ubuntu.com
Qt,QAccessibleTextSelectionEvent,1,https://wiki.qt.io/PySide2_Missing_Bindings,wiki.qt.io
Qt,QAccessibleTextSelectionEvent,2,http://doc.qt.io/archives/qt-5.7/classes.html,doc.qt.io
Qt,QAccessibleTextSelectionEvent,3,https://stackoverflow.com/questions/4774291/q-object-throwing-undefined-reference-to-vtable-error,stackoverflow.com
Qt,QAccessibleTextSelectionEvent,4,http://doc.qt.io/qt-5/classes.html,doc.qt.io
Qt,QAccessibleTextSelectionEvent,5,https://www.archlinux.org/packages/extra/x86_64/qt5-base/files/,archlinux.org
Qt,QAccessibleTextSelectionEvent,6,http://doc.qt.io/archives/qt-5.5/classes.html,doc.qt.io
Qt,QAccessibleTextSelectionEvent,7,https://www.archlinux.org/packages/extra/any/qt5-doc/files/,archlinux.org
Qt,QAccessibleTextSelectionEvent,8,http://doc.qt.io/qt-5/qtgui-module.html,doc.qt.io
Qt,QAccessibleTextSelectionEvent,9,https://packages.debian.org/sid/i386/qtbase5-dev/filelist,packages.debian.org
Qt,QAccessibleTextSelectionEvent,10,https://github.com/BVLC/caffe/issues/3700,github.com
Qt,QAccessibleTextUpdateEvent,1,https://wiki.qt.io/PySide2_Missing_Bindings,wiki.qt.io
Qt,QAccessibleTextUpdateEvent,2,http://doc.qt.io/archives/qt-5.7/classes.html,doc.qt.io
Qt,QAccessibleTextUpdateEvent,3,https://www.archlinux.org/packages/extra/x86_64/qt5-base/files/,archlinux.org
Qt,QAccessibleTextUpdateEvent,4,http://doc.qt.io/qt-5/classes.html,doc.qt.io
Qt,QAccessibleTextUpdateEvent,5,https://packages.debian.org/sid/i386/qtbase5-dev/filelist,packages.debian.org
Qt,QAccessibleTextUpdateEvent,6,http://doc.qt.io/archives/qt-5.5/classes.html,doc.qt.io
Qt,QAccessibleTextUpdateEvent,7,https://www.freshports.org/x11-toolkits/qt5-gui/,freshports.org
Qt,QAccessibleTextUpdateEvent,8,http://doc.qt.io/qt-5/qtgui-module.html,doc.qt.io
Qt,QAccessibleTextUpdateEvent,9,https://packages.ubuntu.com/trusty/amd64/qtbase5-dev/filelist,packages.ubuntu.com
Qt,QAccessibleValueChangeEvent,1,https://wiki.qt.io/PySide2_Missing_Bindings,wiki.qt.io
Qt,QAccessibleValueChangeEvent,2,http://doc.qt.io/archives/qt-5.7/classes.html,doc.qt.io
Qt,QAccessibleValueChangeEvent,3,https://code.woboq.org/qt5/qtbase/src/widgets/widgets/qcombobox.cpp.html,code.woboq.org
Qt,QAccessibleValueChangeEvent,4,http://doc.qt.io/qt-5/qaccessibleevent.html,doc.qt.io
Qt,QAccessibleValueChangeEvent,5,https://www.archlinux.org/packages/extra/x86_64/qt5-base/files/,archlinux.org
Qt,QAccessibleValueChangeEvent,6,http://doc.qt.io/qt-5/classes.html,doc.qt.io
Qt,QAccessibleValueChangeEvent,7,https://www.archlinux.org/packages/extra/any/qt5-doc/files/,archlinux.org
Qt,QAccessibleValueChangeEvent,8,http://doc.qt.io/archives/qt-5.5/classes.html,doc.qt.io
Qt,QAccessibleValueChangeEvent,9,https://code.woboq.org/qt5/qtbase/src/widgets/widgets/qabstractspinbox.cpp.html,code.woboq.org
Qt,QAccessibleValueChangeEvent,10,https://packages.debian.org/sid/i386/qtbase5-dev/filelist,packages.debian.org
Qt,QAccessibleValueInterface,1,http://doc.qt.io/qt-5/qaccessibleinterface.html,doc.qt.io
Qt,QAccessibleValueInterface,2,https://wiki.qt.io/PySide2_Missing_Bindings,wiki.qt.io
Qt,QAccessibleValueInterface,3,http://doc.qt.io/archives/qt-5.7/classes.html,doc.qt.io
Qt,QAccessibleValueInterface,4,https://doc-snapshots.qt.io/qt5-dev/qaccessible.html,doc-snapshots.qt.io
Qt,QAccessibleValueInterface,5,http://doc.qt.io/qt-5/classes.html,doc.qt.io
Qt,QAccessibleValueInterface,6,https://www.archlinux.org/packages/extra/x86_64/qt4/files/,archlinux.org
Qt,QAccessibleValueInterface,7,http://doc.qt.io/archives/qt-5.5/classes.html,doc.qt.io
Qt,QAccessibleValueInterface,8,https://www.archlinux.org/packages/extra/x86_64/qt5-base/files/,archlinux.org
Qt,QAccessibleValueInterface,9,https://packages.debian.org/sid/i386/qtbase5-dev/filelist,packages.debian.org
Qt,QAccessibleValueInterface,10,https://www.archlinux.org/packages/extra/any/qt5-doc/files/,archlinux.org
Qt,QAccessibleWidget,1,http://doc.qt.io/qt-5/qaccessiblewidget.html,doc.qt.io
Qt,QAccessibleWidget,2,https://www.ranorex.com/blog/enabling-automation-for-custom-qt-widgets-by-adding-accessibility/,ranorex.com
Qt,QAccessibleWidget,3,http://doc.qt.io/qt-5/accessible-qwidget.html,doc.qt.io
Qt,QAccessibleWidget,4,https://accessibility.kde.org/developer/qt.php,accessibility.kde.org
Qt,QAccessibleWidget,5,https://stackoverflow.com/questions/24275210/combobox-selection-warns-this-implementation-does-not-support-subelements,stackoverflow.com
Qt,QAccessibleWidget,6,https://doc-snapshots.qt.io/qt5-dev/qaccessible.html,doc-snapshots.qt.io
Qt,QAccessibleWidget,7,https://www.archlinux.org/packages/extra/x86_64/qt4/files/,archlinux.org
Qt,QAccessibleWidget,8,https://wiki.qt.io/PySide2_Missing_Bindings,wiki.qt.io
Qt,QAccessibleWidget,9,http://www.java2s.com/Code/Jar/q/Downloadqtjambijar.htm,java2s.com
Qt,QAccessibleWidget,10,http://cep.xray.aps.anl.gov/software/qt4-x11-4.8.6-browser/d5/d41/class_q_accessible.html,cep.xray.aps.anl.gov
Qt,QAction,1,http://doc.qt.io/qt-5/qaction.html,doc.qt.io
Qt,QAction,1,http://doc.qt.io/qt-5/qaction.html,doc.qt.io
Qt,QAction,2,https://www.youtube.com/watch?v=E9eQO5czNrw,youtube.com
Qt,QAction,2,https://stackoverflow.com/questions/13506201/how-to-add-check-uncheck-qaction-in-the-context-menu,stackoverflow.com
Qt,QAction,3,http://doc.qt.io/archives/qt-4.8/qaction.html,doc.qt.io
Qt,QAction,3,http://doc.qt.io/archives/qt-4.8/qaction.html,doc.qt.io
Qt,QAction,4,https://stackoverflow.com/questions/13506201/how-to-add-check-uncheck-qaction-in-the-context-menu,stackoverflow.com
Qt,QAction,4,https://www.youtube.com/watch?v=E9eQO5czNrw,youtube.com
Qt,QAction,5,http://doc.qt.io/qt-5/qtwidgets-mainwindows-menus-example.html,doc.qt.io
Qt,QAction,5,http://doc.qt.io/qt-5/qtwidgets-mainwindows-menus-example.html,doc.qt.io
Qt,QAction,6,http://programmingexamples.wikidot.com/qt-qaction-example,programmingexamples.wikidot.com
Qt,QAction,6,http://programmingexamples.wikidot.com/qt-qaction-example,programmingexamples.wikidot.com
Qt,QAction,7,http://doc.qt.io/qt-5/qactiongroup.html,doc.qt.io
Qt,QAction,7,https://wiki.qt.io/Extending_QAction_by_emitting_additional_Signals,wiki.qt.io
Qt,QAction,8,https://wiki.qt.io/Extending_QAction_by_emitting_additional_Signals,wiki.qt.io
Qt,QAction,8,http://pyqt.sourceforge.net/Docs/PyQt4/qaction.html,pyqt.sourceforge.net
Qt,QAction,9,https://stackoverflow.com/questions/45006166/how-to-make-qmenu-item-checkable-in-qt,stackoverflow.com
Qt,QAction,9,https://www.ics.com/designpatterns/book/actions.html,ics.com
Qt,QAction,10,http://pyqt.sourceforge.net/Docs/PyQt4/qaction.html,pyqt.sourceforge.net
Qt,QAction,10,http://qt-project.org/doc/qt-4.8/qaction.html,qt-project.org
Qt,QActionEvent,1,http://doc.qt.io/archives/qt-4.8/qactionevent.html,doc.qt.io
Qt,QActionEvent,2,https://stackoverflow.com/questions/1575498/figuring-out-which-menu-item-was-triggered-in-qt,stackoverflow.com
Qt,QActionEvent,3,http://doc.qt.io/qt-5/qaction.html,doc.qt.io
Qt,QActionEvent,4,http://pyqt.sourceforge.net/Docs/PyQt4/qaction.html,pyqt.sourceforge.net
Qt,QActionEvent,5,http://doc.qt.io/qt-5/qevent.html,doc.qt.io
Qt,QActionEvent,6,https://code.woboq.org/qt5/qtbase/src/gui/kernel/qevent.h.html,code.woboq.org
Qt,QActionEvent,7,http://pyqt.sourceforge.net/Docs/PyQt4/qtoolbutton.html,pyqt.sourceforge.net
Qt,QActionEvent,8,http://wiki.qt.io/Get_the_Source,wiki.qt.io
Qt,QActionEvent,9,https://www.wireshark.org/lists/wireshark-dev/201410/msg00097.html,wireshark.org
Qt,QActionEvent,10,http://qt-project.org/doc/qt-4.8/qaction.html,qt-project.org
Qt,QActionGroup,1,http://doc.qt.io/archives/qt-4.8/qactiongroup.html,doc.qt.io
Qt,QActionGroup,2,https://www.ics.com/designpatterns/book/actions.html,ics.com
Qt,QActionGroup,3,http://doc.qt.io/qt-5/qtwidgets-mainwindows-menus-example.html,doc.qt.io
Qt,QActionGroup,4,https://stackoverflow.com/questions/23429663/qt-mutually-exclusive-checkable-menu-items,stackoverflow.com
Qt,QActionGroup,5,http://qt-project.org/doc/qt-4.8/qactiongroup.html,qt-project.org
Qt,QActionGroup,6,https://stackoverflow.com/questions/22312807/how-to-force-qactiongroup-to-allow-uncheck,stackoverflow.com
Qt,QActionGroup,7,https://www.youtube.com/watch?v=E9eQO5czNrw,youtube.com
Qt,QActionGroup,8,https://stackoverflow.com/questions/24742032/does-qactiongroup-emits-signals,stackoverflow.com
Qt,QActionGroup,9,https://bugreports.qt.io/browse/QTBUG-54098,bugreports.qt.io
Qt,QActionGroup,10,https://linux.die.net/man/3/qactiongroup,linux.die.net
Qt,QActionInput,1,https://doc.qt.io/qt-5/qt3dinput-qactioninput.html,doc.qt.io
Qt,QActionInput,2,https://www.archlinux.org/packages/extra/x86_64/qt5-3d/files/,archlinux.org
Qt,QActionInput,3,https://doc.qt.io/qt-5.10/qt3dinput-module.html,doc.qt.io
Qt,QActionInput,4,https://stackoverflow.com/questions/5153157/passing-an-argument-to-a-slot,stackoverflow.com
Qt,QActionInput,5,https://doc.qt.io/qt-5.10/qt3dinput-qaction.html,doc.qt.io
Qt,QActionInput,6,https://stackoverflow.com/questions/24231470/qmetapropertyread-unable-to-handle-unregistered-datatype-treeiteminspectori,stackoverflow.com
Qt,QActionInput,7,https://conf.qtcon.org/system/attachments/131/original/qtcon2016-qt3d-basics.pdf%3F1473146134,conf.qtcon.org
Qt,QActionInput,8,https://www.kdab.com/wp-content/uploads/stories/qt3dinteraction.pdf,kdab.com
Qt,QActionInput,9,https://ervin.ipsquad.net/slides/talks/cdl2016-bases-de-qt3d/cdl2016-bases-de-qt3d.pdf,ervin.ipsquad.net
Qt,QAdditiveClipBlend,1,http://doc.qt.io/qt-5/qt3danimation-module.html,doc.qt.io
Qt,QAdditiveClipBlend,2,https://www.archlinux.org/packages/extra/x86_64/qt5-3d/files/,archlinux.org
Qt,QAdditiveClipBlend,3,http://doc.qt.io/qt-5/classes.html,doc.qt.io
Qt,QAdditiveClipBlend,4,https://www.archlinux.org/packages/extra/any/qt5-doc/files/,archlinux.org
Qt,QAdditiveClipBlend,5,https://doc.qt.io/qt-5.10/newclasses59.html,doc.qt.io
Qt,QAdditiveClipBlend,6,http://doc.qt.io/qt-5/functions.html,doc.qt.io
Qt,QAlphaCoverage,1,http://doc.qt.io/archives/qt-5.7/classes.html,doc.qt.io
Qt,QAlphaCoverage,2,http://doc.qt.io/qt-5/classes.html,doc.qt.io
Qt,QAlphaCoverage,3,https://doc.qt.io/qt-5.10/qt3drender.html,doc.qt.io
Qt,QAlphaCoverage,4,http://doc.qt.io/qt-5/newclasses57.html,doc.qt.io
Qt,QAlphaTest,1,https://doc.qt.io/qt-5/qt3drender-qdepthtest.html,doc.qt.io
Qt,QAlphaTest,2,http://vdmx.vidvox.net/blog/hap,vdmx.vidvox.net
Qt,QAlphaTest,3,https://doc.qt.io/qt-5.10/qt3drender.html,doc.qt.io
Qt,QAlphaTest,4,http://doc.qt.io/qt-5/classes.html,doc.qt.io
Qt,QAlphaTest,5,http://doc.qt.io/qt-5/newclasses57.html,doc.qt.io
Qt,QAltimeter,1,http://doc.qt.io/qt-5/qsensor.html,doc.qt.io
Qt,QAltimeter,2,https://doc-snapshots.qt.io/qt-mobility/sensors-api.html,doc-snapshots.qt.io
Qt,QAltimeter,3,http://doc.qt.io/archives/qt-5.7/classes.html,doc.qt.io
Qt,QAltimeter,4,https://developer.blackberry.com/native/reference/cascades/qtmobilitysubset__qgeopositioninfosource.html,developer.blackberry.com
Qt,QAltimeter,5,http://doc.qt.io/qt-5/classes.html,doc.qt.io
Qt,QAltimeter,6,http://pyqt.sourceforge.net/Docs/PyQt5/class_reference.html,pyqt.sourceforge.net
Qt,QAltimeter,7,http://doc.qt.io/archives/qt-5.5/classes.html,doc.qt.io
Qt,QAltimeter,8,https://developer.blackberry.com/native/reference/cascades/qdir.html,developer.blackberry.com
Qt,QAltimeter,9,https://sourceforge.net/p/cx-freeze/mailman/message/35789133/,sourceforge.net
Qt,QAltimeter,10,https://developer.blackberry.com/native/reference/cascades/bb__multimedia__mediaplayer.html,developer.blackberry.com
Qt,QAltimeterFilter,1,http://doc.qt.io/qt-5/qsensorfilter.html,doc.qt.io
Qt,QAltimeterFilter,2,https://doc-snapshots.qt.io/qt-mobility/sensors-api.html,doc-snapshots.qt.io
Qt,QAltimeterFilter,3,http://doc.qt.io/archives/qt-5.7/classes.html,doc.qt.io
Qt,QAltimeterFilter,4,https://developer.blackberry.com/native/reference/cascades/qtmobilitysubset__qgeopositioninfosource.html,developer.blackberry.com
Qt,QAltimeterFilter,5,http://doc.qt.io/qt-5/classes.html,doc.qt.io
Qt,QAltimeterFilter,6,http://pyqt.sourceforge.net/Docs/PyQt5/class_reference.html,pyqt.sourceforge.net
Qt,QAltimeterFilter,7,http://doc.qt.io/archives/qt-5.5/classes.html,doc.qt.io
Qt,QAltimeterFilter,8,https://developer.blackberry.com/native/reference/cascades/qdir.html,developer.blackberry.com
Qt,QAltimeterFilter,9,https://sourceforge.net/p/cx-freeze/mailman/message/35789133/,sourceforge.net
Qt,QAltimeterFilter,10,https://developer.blackberry.com/native/reference/cascades/bb__multimedia__mediaplayer.html,developer.blackberry.com
Qt,QAltimeterReading,1,http://doc.qt.io/archives/qt-5.7/classes.html,doc.qt.io
Qt,QAltimeterReading,2,https://doc-snapshots.qt.io/qt-mobility/sensors-api.html,doc-snapshots.qt.io
Qt,QAltimeterReading,3,http://doc.qt.io/qt-5/qsensorreading.html,doc.qt.io
Qt,QAltimeterReading,4,https://developer.blackberry.com/native/reference/cascades/qtmobilitysubset__qgeopositioninfosource.html,developer.blackberry.com
Qt,QAltimeterReading,5,http://doc.qt.io/qt-5/classes.html,doc.qt.io
Qt,QAltimeterReading,6,http://pyqt.sourceforge.net/Docs/PyQt5/class_reference.html,pyqt.sourceforge.net
Qt,QAltimeterReading,7,http://doc.qt.io/archives/qt-5.5/classes.html,doc.qt.io
Qt,QAltimeterReading,8,https://developer.blackberry.com/native/reference/cascades/qdir.html,developer.blackberry.com
Qt,QAltimeterReading,9,https://developer.blackberry.com/native/reference/cascades/bb__multimedia__mediaplayer.html,developer.blackberry.com
Qt,QAltimeterReading,10,https://developer.blackberry.com/native/reference/cascades/bb__cascades__qmlcomponentdefinition.html,developer.blackberry.com
Qt,QAmbientLightFilter,1,http://doc.qt.io/qt-5/qsensorfilter.html,doc.qt.io
Qt,QAmbientLightFilter,2,https://doc-snapshots.qt.io/qt-mobility/sensors-api.html,doc-snapshots.qt.io
Qt,QAmbientLightFilter,3,http://doc.qt.io/archives/qt-5.7/classes.html,doc.qt.io
Qt,QAmbientLightFilter,4,https://developer.blackberry.com/native/reference/cascades/qtmobilitysubset__qgeopositioninfosource.html,developer.blackberry.com
Qt,QAmbientLightFilter,5,http://doc.qt.io/qt-5/classes.html,doc.qt.io
Qt,QAmbientLightFilter,6,http://pyqt.sourceforge.net/Docs/PyQt5/class_reference.html,pyqt.sourceforge.net
Qt,QAmbientLightFilter,7,http://doc.qt.io/archives/qt-5.5/classes.html,doc.qt.io
Qt,QAmbientLightFilter,8,https://developer.blackberry.com/native/reference/cascades/qdir.html,developer.blackberry.com
Qt,QAmbientLightFilter,9,https://developer.blackberry.com/native/documentation/device_comm/sensors/supported_sensors.html,developer.blackberry.com
Qt,QAmbientLightFilter,10,https://developer.blackberry.com/native/reference/cascades/bb__multimedia__mediaplayer.html,developer.blackberry.com
Qt,QAmbientLightReading,1,http://doc.qt.io/qt-5/qambientlightreading.html,doc.qt.io
Qt,QAmbientLightReading,2,https://doc-snapshots.qt.io/qt-mobility/sensors-api.html,doc-snapshots.qt.io
Qt,QAmbientLightReading,3,http://doc.qt.io/archives/qt-5.7/classes.html,doc.qt.io
Qt,QAmbientLightReading,4,https://developer.blackberry.com/native/documentation/device_comm/sensors/supported_sensors.html,developer.blackberry.com
Qt,QAmbientLightReading,5,http://doc.qt.io/qt-5/qsensorreading.html,doc.qt.io
Qt,QAmbientLightReading,6,https://developer.blackberry.com/native/reference/cascades/qtmobilitysubset__qgeopositioninfosource.html,developer.blackberry.com
Qt,QAmbientLightReading,7,http://doc.qt.io/qt-5/classes.html,doc.qt.io
Qt,QAmbientLightReading,8,http://pyqt.sourceforge.net/Docs/PyQt5/class_reference.html,pyqt.sourceforge.net
Qt,QAmbientLightReading,9,https://developer.blackberry.com/native/reference/cascades/qdir.html,developer.blackberry.com
Qt,QAmbientLightReading,10,https://developer.blackberry.com/native/reference/cascades/bb__multimedia__mediaplayer.html,developer.blackberry.com
Qt,QAmbientLightSensor,1,http://doc.qt.io/qt-5/qtsensors-module.html,doc.qt.io
Qt,QAmbientLightSensor,2,https://stackoverflow.com/questions/24082502/qt-5-3-cant-make-qcompass-qsensor-work-on-windows-8-1,stackoverflow.com
Qt,QAmbientLightSensor,3,http://doc.qt.io/archives/qt-5.7/classes.html,doc.qt.io
Qt,QAmbientLightSensor,4,https://doc-snapshots.qt.io/qt-mobility/sensors-api.html,doc-snapshots.qt.io
Qt,QAmbientLightSensor,5,http://doc.qt.io/qt-5/classes.html,doc.qt.io
Qt,QAmbientLightSensor,6,https://developer.blackberry.com/native/documentation/device_comm/sensors/supported_sensors.html,developer.blackberry.com
Qt,QAmbientLightSensor,7,http://doc.qt.io/archives/qt-5.5/classes.html,doc.qt.io
Qt,QAmbientLightSensor,8,https://developer.blackberry.com/native/reference/cascades/qtmobilitysubset__qgeopositioninfosource.html,developer.blackberry.com
Qt,QAmbientLightSensor,9,http://pyqt.sourceforge.net/Docs/PyQt5/class_reference.html,pyqt.sourceforge.net
Qt,QAmbientLightSensor,10,http://www.math.spbu.ru/user/gran/AtomMG2/lec_04.pdf,math.spbu.ru
Qt,QAmbientTemperatureFilter,1,http://doc.qt.io/qt-5/qsensorfilter.html,doc.qt.io
Qt,QAmbientTemperatureFilter,2,https://doc-snapshots.qt.io/qt-mobility/sensors-api.html,doc-snapshots.qt.io
Qt,QAmbientTemperatureFilter,3,http://doc.qt.io/archives/qt-5.7/classes.html,doc.qt.io
Qt,QAmbientTemperatureFilter,4,https://developer.blackberry.com/native/reference/cascades/qtmobilitysubset__qgeopositioninfosource.html,developer.blackberry.com
Qt,QAmbientTemperatureFilter,5,http://doc.qt.io/qt-5/classes.html,doc.qt.io
Qt,QAmbientTemperatureFilter,6,http://pyqt.sourceforge.net/Docs/PyQt5/class_reference.html,pyqt.sourceforge.net
Qt,QAmbientTemperatureFilter,7,http://doc.qt.io/archives/qt-5.5/classes.html,doc.qt.io
Qt,QAmbientTemperatureFilter,8,https://developer.blackberry.com/native/reference/cascades/qdir.html,developer.blackberry.com
Qt,QAmbientTemperatureFilter,9,https://sourceforge.net/p/cx-freeze/mailman/message/35789133/,sourceforge.net
Qt,QAmbientTemperatureFilter,10,https://developer.blackberry.com/native/reference/cascades/bb__multimedia__mediaplayer.html,developer.blackberry.com
Qt,QAmbientTemperatureReading,1,http://doc.qt.io/qt-5/qambienttemperaturereading.html,doc.qt.io
Qt,QAmbientTemperatureReading,2,http://www.tsi.com/uploadedFiles/_Site_Root/Products/Literature/Application_Notes/TSI-124-A4.pdf,tsi.com
Qt,QAmbientTemperatureReading,3,http://doc.qt.io/qt-5/qsensorreading.html,doc.qt.io
Qt,QAmbientTemperatureReading,4,https://doc-snapshots.qt.io/qt-mobility/sensors-api.html,doc-snapshots.qt.io
Qt,QAmbientTemperatureReading,5,http://doc.qt.io/archives/qt-5.7/classes.html,doc.qt.io
